KEY,PBS,Lo,Med,Hi,AveExpr,F,P.Value,adj.P.Val,SYMBOL
Tmem100,2.108251203584148,2.0722634182478306,2.0498737569361434,1.8021693545991369,2.0081394333418148,72.16109132028706,2.5402707608969554e-9,3.407295978055582e-9,Tmem100
Hebp1,1.6158899633315817,1.3751578937518314,1.1197779017741487,1.5471158028961387,1.4144853904384251,72.06689001926964,2.5628629353405882e-9,3.4373257896302244e-9,Hebp1
Rell2,2.005558866344531,1.442828958309537,1.6431646914559046,1.63970283141118,1.682813836880288,72.0002240331686,2.5789897396198746e-9,3.4586801254805137e-9,Rell2
Gm37499,1.4723737186109271,2.0518463231898343,1.9774406792690786,1.8489281603051486,1.8376472203437473,71.99636933517125,2.579925739569341e-9,3.459660315576091e-9,Gm37499
Rims1,2.164262361305621,2.1036785160073976,1.778428014537575,2.4188639820722475,2.11630821848071,71.98595943799364,2.582455411823635e-9,3.4627772820756218e-9,Rims1
Ttc24,1.3550563240571014,1.328718568308111,1.6004324387497197,1.6664299182062194,1.487659312330288,71.90346333247291,2.6026027681524125e-9,3.489515174119773e-9,Ttc24
Ccdc163,1.400206854534223,1.4036227166106303,1.4716750051828456,1.5016424243759472,1.4442867501759116,71.85510474873965,2.614496250939746e-9,3.5051830748430725e-9,Ccdc163
Hyal1,1.4613994890803852,1.382873361394131,1.327359239458988,1.3004437506907283,1.368018960156058,71.84172031327634,2.6177990029119044e-9,3.5091062585779508e-9,Hyal1
Car12,1.2140475075391284,1.2510758026402673,1.276736143903871,1.335206972016676,1.2692666065249856,71.84155986989812,2.6178386228544706e-9,3.5091062585779508e-9,Car12
Angptl4,2.4585169050840276,2.1626783977956823,1.853328919688005,2.1026215672220623,2.1442864474474446,71.68209186731497,2.657557775619892e-9,3.562065082754348e-9,Angptl4
AA474408,1.3677051886887943,1.9887352462218333,1.6141882393745988,1.6242224620252919,1.6487127840776294,71.62382488853659,2.672241480403586e-9,3.5814618235969238e-9,AA474408
Slfn8,1.4263680460708545,1.5064362525799166,1.1837386524402271,1.7052713373585529,1.4554535721123878,71.41491232206539,2.7256542943890512e-9,3.652757904295259e-9,Slfn8
Tmem151b,2.2675343454278236,1.7023715531466435,1.7035098532748743,2.0183155492079248,1.9229328252643163,71.3612780620808,2.7395625935830864e-9,3.6711052884695257e-9,Tmem151b
Ier3,1.2778763719744899,0.7885039896473842,1.1547368074948126,1.2782733757179527,1.12484763620866,71.3216724539279,2.7498849416401462e-9,3.6846448451417496e-9,Ier3
AC164314.1,2.5770986415571615,2.439418848220191,2.2236149263188825,1.918138773434917,2.289567797382788,71.22765908682743,2.774565472221567e-9,3.717419637775929e-9,AC164314.1
Col11a2,2.3448036181854115,2.6279466094573434,2.2278903342080723,2.5399264276289037,2.435141747369933,71.20351958470602,2.7809432779046426e-9,3.725668806069707e-9,Col11a2
Moxd1,1.9757373747335563,2.4761677003212896,2.0838185631154635,2.257035719669719,2.198189839460007,71.17553169845506,2.78835877618818e-9,3.735306764988169e-9,Moxd1
Dok1,1.4338056808977868,1.1122925630250364,1.4784626024297474,1.2028495992750687,1.30685261140691,71.02372816304393,2.8289744330517386e-9,3.789414847703595e-9,Dok1
Fam228b,0.7049024954607761,1.4181005932995912,1.2308532261834846,1.3304306212091312,1.1710717340382457,70.77264823853741,2.897640775544979e-9,3.881085282388403e-9,Fam228b
Tnnt1,2.208524760173159,1.9441443854257163,1.8363117108599032,1.7465783393721617,1.933889798957735,70.67572891625312,2.9246532913220147e-9,3.9169546660892825e-9,Tnnt1
Vwa3b,1.453361422228788,0.5803626471825462,1.2888777900207102,1.1860823768803113,1.1271710590780888,70.67430726396937,2.925051652089161e-9,3.917177150916068e-9,Vwa3b
Dmrtc1a,1.2952860161638975,1.4384819521926007,1.2085155959563352,1.5558405963791369,1.3745310401729927,70.66364849831179,2.928040312272584e-9,3.920868207931222e-9,Dmrtc1a
Cap2,1.6695775742037757,1.9731073208832912,1.7582813130196329,1.802855150947599,1.8009553397635747,70.65869868923305,2.9294293951555924e-9,3.922416893553177e-9,Cap2
Pkhd1,1.613427045386889,1.6236348440755646,1.8142054571845345,1.6750662850950624,1.6815834079355128,70.63607566337987,2.9357877450314515e-9,3.930618502575447e-9,Pkhd1
Abca13,0.8992173511420521,1.4966382765413835,1.5745534699914887,1.2571604096176223,1.3068923768231366,70.45766461486984,2.9864861543849346e-9,3.998179376618041e-9,Abca13
Gm19243,1.606464977931003,1.9826917024203405,1.6787973038476807,1.057903285289141,1.5814643173720415,70.4297417443928,2.994510854767058e-9,4.008604332329839e-9,Gm19243
Dusp4,1.4494598367903841,0.809305294425148,1.3011765923070029,1.5643053634742554,1.2810617717491977,70.3374148113915,3.021220003482087e-9,4.0440376000898625e-9,Dusp4
Avp,1.7492651604327665,2.254697784361509,1.691660878577813,2.564189787775689,2.0649534027869443,70.23541299578838,3.0510441730885865e-9,4.083634507815044e-9,Avp
Chsy3,0.7269202935919481,1.168820509794842,1.4579522252276207,1.0686546170031386,1.1055869114043873,70.19551709764701,3.0628004543942754e-9,4.0990442961412555e-9,Chsy3
Cnksr2,2.6425515317517347,2.8950168961977156,2.372851588392696,3.205947423524973,2.7790918599667798,70.10343454024238,3.0901324029143884e-9,4.135295401456442e-9,Cnksr2
1810044D09Rik,1.0637710511623486,0.6966789318231079,1.1254152382959566,0.6513720742589493,0.8843093238850906,70.00267107416038,3.120360043691755e-9,4.1754155380364e-9,1810044D09Rik
Ppara,0.8670518771579021,1.2031634981545887,1.1176404958923798,1.1814883072896967,1.0923360446236419,69.99081034999347,3.1239402125255034e-9,4.179874628325216e-9,Ppara
Ddc,1.4701679518296715,1.6614259341409472,1.703472019721759,1.5675650166159647,1.6006577305770857,69.91396451529229,3.147249933669049e-9,4.210729327452673e-9,Ddc
Gm42446,1.1864085113557508,2.377675126958108,2.5317096366271814,2.551747333801554,2.1618851521856484,69.91306987755632,3.1475224698185124e-9,4.2107599538728464e-9,Gm42446
Casq2,0.909429221635854,1.6509230434186697,1.2884961263421812,0.9597634075728758,1.202152949742395,69.8566075140555,3.164777307309917e-9,4.233507720072676e-9,Casq2
Gm26982,1.1614297033607088,0.9951300546590343,0.9631627588722307,1.2225018633098732,1.0855560950504617,69.72391278312065,3.2057547244052574e-9,4.287982945007413e-9,Gm26982
Gm5860,0.9895766097614969,1.4330187645820152,0.9616659550753548,1.0415545933862531,1.1064539807012799,69.68270921195081,3.218601572253271e-9,4.304825368265476e-9,Gm5860
Gm45223,1.3937444965116175,2.9419433078323216,2.7028451910836457,2.8771205027234545,2.47891337453776,69.66673178696145,3.2235989475541196e-9,4.311167415825827e-9,Gm45223
Eda2r,1.3745428107250328,1.6537524129030274,1.8965478087588066,1.6031570560554322,1.6320000221105746,69.51792255918514,3.2705702497118346e-9,4.37363897580984e-9,Eda2r
4732491K20Rik,1.7011288530043394,1.1801963810369438,1.3890175926795991,1.418013978493697,1.4220892013036448,69.51591581713647,3.271208981964255e-9,4.374146337307047e-9,4732491K20Rik
Gm8186,1.7694868165885675,1.80501292249002,1.6028122556902453,1.0774927646615713,1.5637011898576014,69.50440020063779,3.2748770736286024e-9,4.378704050804093e-9,Gm8186
Fam83g,1.6004235326109737,0.9397100489087437,1.8273514671718845,1.3203815205413705,1.421966642308243,69.3703689408712,3.3179169143655157e-9,4.435899222780846e-9,Fam83g
2900052L18Rik,1.4088957542582121,1.4810528657892903,1.4377233717769922,1.286121458824008,1.4034483626621257,69.19683437079314,3.3746029636515796e-9,4.5113282228668615e-9,2900052L18Rik
Cd83,1.5999608323021046,1.712443377172138,1.2581465863802852,0.9318012543930237,1.375588012561888,69.17716229978471,3.381098327102659e-9,4.519653311399631e-9,Cd83
Slc52a3,1.6171243347764248,1.6846089393916452,1.7464297283522194,1.6233528470008771,1.6678789623802917,69.08561264408463,3.4115144339038905e-9,4.559950388830884e-9,Slc52a3
Rasl11b,1.991288022690033,1.724243975344372,1.9178538572730688,1.9262643569689895,1.8899125530691159,68.97333305872716,3.449244422530683e-9,4.6100162975297176e-9,Rasl11b
1810010H24Rik,1.4661211508103635,0.7207327606379337,0.9908170480502543,0.9863774727372611,1.0410121080589532,68.94419180695425,3.4591145134920965e-9,4.622841652727295e-9,1810010H24Rik
Nthl1,1.48213070416539,1.0292989212611499,1.1326109134106308,1.1440604506179852,1.197025247363789,68.94335438806625,3.459398621205795e-9,4.622855058142778e-9,Nthl1
6430590A07Rik,1.4673394449796087,1.7930835865729944,2.138341729044509,1.8479523237570274,1.8116792710885345,68.90304279744572,3.473106475735611e-9,4.640805428680389e-9,6430590A07Rik
Rps6-ps4,1.2391169793554067,0.9698346003766029,1.0963743409111246,0.91289617790631306,1.0545555246373617,68.81842505474368,3.502082360366016e-9,4.679152659402217e-9,Rps6-ps4
Gm10130,1.3842175537701693,1.777313889548025,1.418980074336512,1.0442896717634402,1.4062002973545367,68.8028774696546,3.5074362715589846e-9,4.685934858802804e-9,Gm10130
Pemt,1.9808767968658465,1.315157034457218,1.3742282162817523,1.0691376365426066,1.434849921036856,68.69139303033066,3.5461010700743433e-9,4.737215804605096e-9,Pemt
Rsg1,0.9822725168567048,1.443363022530646,1.1317202185767914,1.6337367379388827,1.2977731239757562,68.66115851957403,3.556670513716037e-9,4.750959179127932e-9,Rsg1
Hist1h2bh,1.0397016845376554,1.7010430462745916,1.3004131801754315,1.0903686662359866,1.2828816443059163,68.59772525720075,3.5789625389836456e-9,4.780358025422645e-9,Hist1h2bh
Gm16150,1.33814168172324,0.8916081650347174,1.476575488849456,1.141934086056282,1.2120648554159237,68.54221008478123,3.5986026796205937e-9,4.806210420236009e-9,Gm16150
Lgi2,1.3258705003661202,1.559712037823685,1.4802426122621264,1.53723341935584,1.4757646424519428,68.49230305855858,3.616363672504818e-9,4.8295491737243674e-9,Lgi2
Rnu12,2.4074941271618435,2.685421281555187,2.53356881963668,1.8379441134773677,2.3661070854577697,68.44588388347805,3.6329731253969155e-9,4.851346505112008e-9,Rnu12
5330429C05Rik,2.476040233334122,1.8884252101879078,2.6185634374153843,2.200705505192955,2.295933596532593,68.36256165145804,3.6630055925026425e-9,4.891063594738922e-9,5330429C05Rik
Zbtb8b,1.487082128126488,0.7693945244066214,1.5909305890511478,1.3452273893786666,1.298158657740731,68.2824596220707,3.692144398250588e-9,4.929581221031637e-9,Zbtb8b
Gm36839,1.2812907203375774,1.250571368920069,1.325966203836197,1.215738436322564,1.268391682354102,68.24815839737215,3.704702908244767e-9,4.9459572545009094e-9,Gm36839
Gm16315,1.2595399628728303,1.5368076725653226,1.177968032394667,1.1317855613290142,1.2765253072904585,68.05463377022707,3.776475718580691e-9,5.041378389022597e-9,Gm16315
Gm15506,1.403108060588408,1.2127738551119467,1.3396325790110568,1.1845255417687794,1.2850100091200478,67.92963728237439,3.823675516413436e-9,5.103983454838986e-9,Gm15506
Kcnh6,1.7166762883303013,1.512093791808915,1.4488304002656718,1.4950573180451843,1.543164449612518,67.89204998346692,3.838000039609002e-9,5.12269895292277e-9,Kcnh6
L3hypdh,1.24943974511427,1.4700524522180232,1.3164746430588026,1.3156973798959744,1.3379160550717675,67.83171408786075,3.861122125962324e-9,5.153152943393458e-9,L3hypdh
Creb3l4,1.4976563833419991,1.5772614365437267,1.2300571281149777,1.4812164012586762,1.4465478373148448,67.7606618495552,3.888554774917218e-9,5.189354647403175e-9,Creb3l4
Bub1b,1.6878975300757364,1.738070851185846,1.8736408905594468,1.8994641313019338,1.7997683507807407,67.74827055427632,3.893361658427003e-9,5.195358472522806e-9,Bub1b
Dact3,2.4561085771626088,2.4201282152253585,1.6669666537368455,2.569914495353469,2.2782794853695707,67.6986781945576,3.912667641140469e-9,5.2207076262254796e-9,Dact3
Slc16a5,2.0957137897745626,2.0817242088841104,1.844357392284318,1.8276512640434015,1.9623616637465984,67.0859148932086,4.160441668937126e-9,5.550875623316129e-9,Slc16a5
Gpr68,1.8472392323830293,1.7708491438709713,1.9443621573651464,1.8910019629258334,1.863363124136245,67.05608039143671,4.172954442524369e-9,5.567129841181566e-9,Gpr68
Gm44899,1.0285522630460853,0.995410291441063,1.1791567297124075,1.6396413899664097,1.2106901685414913,67.00212851969441,4.195691254813903e-9,5.597020277993207e-9,Gm44899
Zpbp,1.0184183535930553,1.451136464806038,1.6144645627656955,1.3188600038300269,1.350719846248704,66.93748131691315,4.223121544952833e-9,5.633166555849699e-9,Zpbp
Gm15927,1.1470493762726486,1.1680994808184515,1.0845722057680347,1.4683248087024832,1.2170114678904045,66.93097578971478,4.225893188815203e-9,5.63641787250878e-9,Gm15927
Sars2,1.8590022617581574,1.7652809149944115,1.636413794228479,1.8385407230762998,1.774809423514337,66.68653782678598,4.3315526065544195e-9,5.776887626690393e-9,Sars2
Ntng1,1.9583470138033154,1.9315163247182432,1.7326071851312472,2.1282237511196316,1.9376735686931095,66.66799716050842,4.339688963687662e-9,5.787281289573038e-9,Ntng1
Aloxe3,2.0496387855097815,1.6971160003745593,2.2600222999570745,2.0132857403981923,2.005015706559902,66.46969805257419,4.427808392036565e-9,5.90432794280028e-9,Aloxe3
Nxph3,2.199560388015095,0.9990866771578013,1.3122586503271547,1.557653492220615,1.5171398019301667,66.4546015173311,4.434600038764195e-9,5.912916905441555e-9,Nxph3
Gm10037,1.1720843621421886,0.8733543251528055,1.3036060626900392,1.254625963759921,1.1509176784362385,66.45091737680096,4.436259265839197e-9,5.9146616897407105e-9,Gm10037
Tas1r3,1.304695530098016,0.7675387585176621,1.0267990502893487,0.8490500414235953,0.9870208450821555,66.43261822797713,4.444511148787548e-9,5.9251951902149524e-9,Tas1r3
Tgtp1,1.2179666618968077,1.3053238144055177,1.4546413863327334,1.2447809452444933,1.305678201969888,66.15388044481097,4.572393967469748e-9,6.0952002726082535e-9,Tgtp1
Gm24119,1.942181128863365,2.623859745008291,2.189250270658324,2.505730836451981,2.3152554952454905,66.05876080398411,4.6169899788186625e-9,6.1541623180602476e-9,Gm24119
Nr2f1,1.7528253124927922,2.287815158881578,1.9434127584961112,2.107305161216381,2.022839597771716,65.99043447073916,4.649330165230975e-9,6.196780078779207e-9,Nr2f1
Xlr3a,1.7889120901589093,2.048187018698119,2.09182978030062,1.6661324319066924,1.898765330266085,65.82389285941704,4.729244812803895e-9,6.302794900249944e-9,Xlr3a
Atp7b,1.637555894396797,1.2767864807975737,1.3960665882871677,1.4527266877258769,1.4407839128018538,65.72815172374398,4.775894141458958e-9,6.364462865132989e-9,Atp7b
Tcf19,1.9827881159779954,2.110561964322036,1.3958193849712854,1.9172053510424363,1.8515937040784383,65.60641033854544,4.835971225068966e-9,6.4440137978541826e-9,Tcf19
Gm16124,1.8922618400636804,1.8805487130162857,2.085051079683298,1.6035515933856321,1.8653533065372243,65.29548208211614,4.9933570073281205e-9,6.653207413113469e-9,Gm16124
Pqlc3,1.009902458159225,1.5090074275113183,1.6177780494305884,1.0915992908882268,1.3070718064973397,65.20274553480354,5.041422798921927e-9,6.716720248769047e-9,Pqlc3
Rab29,1.1639422832872037,1.1719551195109192,1.2261263414438506,1.2607807537938054,1.2057011245089448,65.10684355830487,5.091684669732025e-9,6.7831486710662715e-9,Rab29
Gm17586,1.7725459840475675,1.1708844065567279,1.617904213861244,1.3560823180173858,1.4793542306207312,65.08748721026868,5.101898386072789e-9,6.796218613006613e-9,Gm17586
A230072E10Rik,0.7970999676251366,1.3573610448637603,1.71243805949414,1.1544344871300427,1.25533338977827,65.01793062709976,5.1387943292876054e-9,6.844826972446817e-9,A230072E10Rik
Gm37755,0.722148021230572,2.3469768412184577,2.580110787650802,2.671321772703405,2.080139355700809,64.90819935697456,5.197620726059873e-9,6.922636511880281e-9,Gm37755
Gm26742,1.4328732214820712,2.3063862509700215,2.160335099563067,1.9400011251804408,1.9598989242989,64.90228350450522,5.200813923167976e-9,6.926342553657659e-9,Gm26742
Cd33,1.3435351787606424,1.596643271298364,1.3605864896952793,1.2318073604194675,1.3831430750434384,64.79671105385263,5.258176370623216e-9,7.0021838657272846e-9,Cd33
Elovl2,1.4232677734223942,1.1925837606498104,1.1838599586753644,1.6409304878699609,1.3601604951543826,64.765684165274,5.2751715785995606e-9,7.02426138914019e-9,Elovl2
Rgs8,3.3705533247912953,3.4108853327742166,2.4314022428694866,3.3211242319133154,3.1334912830870785,64.69716283674127,5.312926904559005e-9,7.073976799747138e-9,Rgs8
Hhatl,1.7719383276022604,1.3056371712977075,1.211623697339998,1.8951136411850746,1.5460782093562602,64.60332762250157,5.365130900468282e-9,7.142920743405044e-9,Hhatl
1700010I14Rik,0.8496438376820101,1.138302579522441,0.9407970726224629,1.0041536386137238,0.9832242821101593,64.59540394544828,5.369565835058657e-9,7.148261005519682e-9,1700010I14Rik
mt-Ty,0.9410348000436204,1.7770537238628084,1.3761029804117033,1.6099894187204198,1.4260452307596378,64.51435388242678,5.4151708408564546e-9,7.208403959650053e-9,mt-Ty
AC154766.4,1.6776253894815132,1.460279868517617,1.4566739616977387,1.529384386472426,1.5309909015423238,64.42423888580416,5.466395544947136e-9,7.2760174918421205e-9,AC154766.4
Gm45264,0.9178102446364278,2.872261906781108,2.6693090522296625,2.611709825702092,2.2677727573373225,64.36782682688488,5.498743248721085e-9,7.3184962026496125e-9,Gm45264
Fbxo5,1.0184540003375222,1.3520242210778344,1.0798180048548947,1.6294720333416652,1.2699420649029793,64.27882519439368,5.550223019083873e-9,7.386429829800196e-9,Fbxo5
Olfr1507,1.7883052489455014,1.6082789177826218,2.060237835103323,1.962503175289316,1.8548312942801906,64.13294027181692,5.6357974848256355e-9,7.499723564225167e-9,Olfr1507
Cpa5,1.1589923060642873,1.5029961968350842,1.5413472941787387,1.1635117691971835,1.3417118915688233,64.12717432476494,5.639210487081957e-9,7.503673342190862e-9,Cpa5
Mvd,2.263790228686049,1.7804180154942268,1.7441569453043515,2.1442744912602345,1.9831599201862158,64.09477357332497,5.65843313295778e-9,7.528657541500266e-9,Mvd
A930005H10Rik,1.0671087635913197,0.9548350610464724,0.7264949113998875,0.9044124752438373,0.9132128028203791,64.06122033809939,5.678418270812436e-9,7.554652230146188e-9,A930005H10Rik
Snord13,1.3987382737640186,1.5266160711899337,1.5925575032888526,0.6906686748837512,1.302145130781639,64.02599220569411,5.6994876350561e-9,7.582085175525769e-9,Snord13
Stap2,0.7863686424087661,1.0143926746176644,1.2466263752138702,1.2239828562908261,1.0678426371327818,63.98615000251648,5.723424038642923e-9,7.613327544147491e-9,Stap2
Cd68,1.6921677896292122,1.2751390860715228,1.4186979052800668,1.8385133820825612,1.5561295407658406,63.97143770519048,5.732291842023707e-9,7.624522237947627e-9,Cd68
Mab21l1,0.8613282041123395,1.6245940853057754,1.5287301092770629,1.8000306708624145,1.453670767389398,63.956060300579075,5.741577277670807e-9,7.636270615239985e-9,Mab21l1
