PBS	Lo	Med	Hi	AveExpr	F	P.Value	adj.P.Val
Gm45457	-0.707503094475595	1.13042548579167	1.44896255089533	1.05180137701426	0.730921579806417	9.38685442771621	0.000615961800373596	0.00073221704749464
Gm14296	-0.870310240096811	-0.142295759797145	-1.27893763722775	-1.42638628918707	-0.929482481577194	9.37634242224155	0.000619387575405333	0.00073623750770696
Gm28229	0.167600353551462	1.12622193768877	0.577210673423101	0.688433663795448	0.639866657114696	9.37165029386123	0.000620923691322131	0.00073801140874712
Ier5l	0.54643447016025	0.71347140464147	0.552753297999208	0.732593868719384	0.636313260380078	9.36182125065438	0.000624155602261558	0.000741800489243638
Gm14133	-1.13044159204431	0.0551581990694603	-1.26720737538088	-0.927501201234742	-0.817497992397618	9.34694366980556	0.000629083994634128	0.000747605138976527
Sytl2	1.20036129557981	0.669123591139783	0.84198492240334	0.889167088437786	0.90015922439018	9.33294379072296	0.000633762087546156	0.00075311153520086
Mfsd13b	0.34497623868711	0.589916185419168	-0.331830257290312	0.390684282256563	0.248436612268132	9.30878514715414	0.000641928099386901	0.000762761623977377
Entpd2	0.884613533139868	0.225684880907979	0.90362920785981	0.545401528729585	0.63983228765931	9.30394126345792	0.000643579773439952	0.000764670332390227
Gm37914	-1.64990891529737	-0.788935770657974	-0.294467975126351	-0.421181349122653	-0.788623502551087	9.30337269819774	0.000643773960319094	0.000764847178185684
Gm17473	-0.49560927406548	0.978097753797709	0.015430315396163	0.345327590451744	0.210811596395034	9.30136589172787	0.000644459894640116	0.000765608187272492
Clec7a	1.21381335682448	1.89610359829938	0.811747573481968	0.419888661303642	1.08538829747737	9.2950752312672	0.000646615458940705	0.000768114863437768
Gm44830	-2.12191680738667	0.422785050903086	0.363550399876422	0.348522693859206	-0.246764665686989	9.25668471117094	0.000659949467149365	0.000783899131155517
Sema7a	0.904180051889866	1.15977992748647	1.1238517770964	1.28309331423331	1.11772626767651	9.25377857900839	0.000660971505144321	0.000785057839396469
Gm36964	-0.29867955040777	-0.829276517642696	-0.818201717520586	-0.96989363913083	-0.729012856175471	9.23780938756552	0.000666619822722782	0.000791710783682943
Gm43185	-2.33391603402541	-0.692704225089557	-1.4660070903188	-1.3148515301093	-1.45186971988576	9.23747384222142	0.000666739092779659	0.00079179668224421
Plin5	-0.152190098891139	-0.680279939394276	0.246432717346323	-0.302031403873372	-0.222017181203116	9.23670170356869	0.00066701364271058	0.00079206696082789
Cys1	0.565439006625648	0.339054001722715	0.871218238036811	0.841127754705139	0.654209750272578	9.23652982074655	0.000667074776709765	0.000792083791535628
Arsi	0.591651034865118	0.912767353458323	0.745254761981761	0.536435296451323	0.696527111689131	9.23180125801273	0.000668759097908268	0.000794027854738755
AC154538.1	0.264768073058699	1.0034098733045	1.11404847042876	0.122998098911602	0.62630612892589	9.21929591828012	0.00067323687454559	0.000799288122964768
Gm44249	-1.70227958040145	-0.23621157503332	0.0473726539661276	-0.569532568998506	-0.615162767616786	9.21902262247453	0.000673335113321444	0.000799348490737106
Rxfp2	1.07967678849612	0.81288311612595	1.25858612525021	0.705130528181175	0.964069139513364	9.2120837860533	0.000675834813269552	0.000802259539405837
Nsl1	-0.534444326289409	-0.126516505483854	-1.37591521754175	-0.578189154775914	-0.653766301022731	9.2071164689771	0.000677630759268998	0.000804334835791005
Gm43274	-0.305149208364171	0.623429882660199	1.05741385069329	0.38753180846265	0.440806583362993	9.20691797750659	0.000677702637039892	0.000804363547882054
Gm26518	-0.32369980361482	0.832122308816976	0.733442910504162	0.759478542774496	0.500335989620204	9.19604063775196	0.000681654829062919	0.000808997467056308
Gm15711	0.397303958006193	0.847309464265005	0.938949413036972	0.749069562516991	0.733158099456291	9.18960804149115	0.000684004389822215	0.000811728842829192
Gm45797	-0.682588247497167	1.04642611574372	0.65511511041555	0.972093488391893	0.4977616167635	9.18715003595687	0.000684904628070318	0.00081274000011693
Rbm24	0.661958465108354	0.382864933233873	0.678866988288762	0.610452778192907	0.583535791205974	9.1680762813917	0.000691936314381419	0.000821026367546352
4930517O19Rik	-1.58092287360889	0.85799992847076	0.919610330355466	0.910660998957059	0.276837096043599	9.13682020890397	0.000703637328757089	0.000834851633662481
Cdhr3	0.289369126522128	0.823719623607347	0.838359655642693	0.538971609516282	0.622605003822112	9.1279249811714	0.000707008355821514	0.000838792286533128
Gm45484	-2.33391603402541	-0.99188941322005	-0.940070109109339	-0.585805618566837	-1.21292029373041	9.12742048665479	0.000707200093853476	0.000838960752780038
A130048G24Rik	-1.59304750303168	-0.0528251800263088	-0.161286976958855	-0.915324560914776	-0.680621055232906	9.12290112802334	0.000708920359678824	0.000840942380385592
Foxm1	0.518776985196768	0.786912779300796	0.0467010080360525	0.940959072068651	0.573337461150567	9.12022092405191	0.000709942810136077	0.000842096018183207
Gm12254	-0.163593118893151	-0.595648788039761	-0.825506752249334	-0.734039521222422	-0.579697045101167	9.07704778253548	0.000726645842641686	0.000861847649802217
Gm47801	0.770323607427901	1.08402342578008	1.91766797190399	1.2484139905215	1.25510724890837	9.07430039443912	0.000727723795861018	0.000863065480578526
Gm17249	0.566157233811177	0.677097534869318	0.622824383423888	0.618153817337927	0.621058242360577	9.07086930780113	0.000729072556247114	0.00086460428926528
Ddi1	-0.0908864794293719	1.00743386349132	1.14651555266581	0.728680154245936	0.697935772743424	9.06622290651218	0.000730903590152477	0.000866714767653391
Gm43708	-0.00808500231052856	0.699377253818414	1.20216205053836	0.961221658129722	0.713668990043992	9.06485747314954	0.000731442667929761	0.000867293039013798
Zfp473	-0.260574249075852	-0.660144082566638	-0.292711114784223	-0.108030480633132	-0.330364981764961	9.05974442140595	0.000733465338217789	0.000869630244602801
Gm2000	0.789766211554595	0.456399466871446	0.422899046045346	0.352456741355468	0.505380366456714	9.05863931681451	0.00073390334152077	0.000870088399622606
Gm20732	-2.21255932723284	-0.921894434997702	0.0155443444076162	-0.68421231916657	-0.950780434247376	9.05167541939885	0.000736670303140826	0.000873307422201035
4430402I18Rik	0.477521655032273	0.403091006784854	0.588598320520859	0.702923721998818	0.543033676084201	9.01054338237629	0.000753257241918926	0.000892908138270189
Tymp	0.852650513741141	0.0861838150780185	0.733325191121658	0.629977676347129	0.575534299071987	9.00460074844384	0.000755688603629442	0.000895727313943626
Gm37470	-0.643558447017846	0.663190317655892	0.926724947703028	0.564695280926489	0.377763024816891	8.99941196938865	0.000757818833063475	0.000898189182578992
Gm37844	-0.501633192969846	0.166190801769253	-0.429583063609846	-1.0399940235818	-0.45125486959806	8.99739508351672	0.000758648698410153	0.000899109583760825
Gm7331	-0.410544294650575	-1.16177979403333	-0.505796708991951	-0.595297581116592	-0.668354594698112	8.97807203943974	0.000766651921664416	0.00090853073580508
Rbfox1	0.885322190547723	1.28448699519541	0.792421421288839	1.38572311971607	1.08698843168701	8.97160609914874	0.000769351388953945	0.000911665721335268
Gm37107	-1.7660169291911	-0.513321881726521	-0.530435223972837	-0.637703067636912	-0.861869275631843	8.9654999911586	0.000771910555456418	0.000914634024508844
Itga7	0.499182122204839	0.78226231152933	0.173396184318709	0.235896331257166	0.422684237327511	8.96528390616255	0.000772001297257747	0.000914677288623659
Gm42822	-1.56265700806146	-0.72640747593425	-0.236953525140537	-0.136172264187312	-0.665547568330889	8.96307064857227	0.000772931421736357	0.000915714988440481
Scn4a	0.645468883355491	0.62276443272932	0.964796358530152	0.461687005520376	0.673679170033835	8.96102066180196	0.000773794068190528	0.000916672604872148
Lrp8os3	0.489148062966303	0.800623449944444	0.717641252284668	0.687145028864256	0.673639448514917	8.95396856614903	0.000776770002261688	0.000920133410221777
Noxo1	-0.360286388702361	-0.720396107442587	-0.598309220118335	-0.196319381046168	-0.468827774327363	8.93938561686346	0.000782965273533668	0.000927391864455103
5730507A11Rik	0.0905233146939821	1.07882379826978	1.28164015201137	1.3672162652915	0.954550882566657	8.93928666586191	0.000783007502324369	0.000927391864455103
Tmed10-ps	-0.0150678090786206	-1.09157751714289	-1.20663841396413	-0.833021690305206	-0.786576357622711	8.92201918620396	0.000790416464916375	0.00093610128589696
Gucy2e	-0.019837052976892	-1.21293422393545	-1.26067177168032	-0.0275472940308643	-0.630247585655882	8.91554319769131	0.000793215646304778	0.000939350439248942
Gm44702	-0.297308165636837	-0.0519701764917682	-0.801902851776308	-0.855752625040249	-0.50173345473629	8.91391992591004	0.000793919054805965	0.000940117431719476
Tlr13	0.384485773543837	0.23509941242261	0.89520856901398	0.641166965139291	0.538990180029929	8.90270466280733	0.000798798360136041	0.000945828848045953
Gm37891	-0.546776254380301	0.672387807302897	0.834041510807725	0.577209902649198	0.38421574159488	8.89519504519413	0.000802084546731411	0.000949653239486082
Kif14	-0.96358542681603	-0.714138478009893	-0.964922025921231	0.521378948243055	-0.530316745626025	8.88973929581642	0.000804481606983498	0.000952424458832783
Gm45853	0.204164780560352	0.863108781785073	1.05143868247373	0.925737480480143	0.761112431324826	8.88656873203395	0.000805878380254632	0.000954011134177069
Pstpip1	0.721656911826276	0.814756508308093	0.249929619885929	0.956368805947741	0.685677961492009	8.87287428557232	0.000811943146982893	0.000961123240940449
Nos1	0.735110345412639	1.09130073130453	0.62016845271672	1.56911272039046	1.00392306245609	8.87199812831494	0.000812332927520425	0.000961517157086808
Gm28112	-1.54527177474819	-0.752656593693022	-0.363376585779708	-0.382670276373602	-0.76099380764863	8.87107040266339	0.000812745881457706	0.000961938445200136
Mettl21e	0.121817188371236	0.655858084674605	1.39446216895031	1.21302744577924	0.846291221943848	8.86882372161764	0.00081374692472387	0.000963055667928538
Lilra5	0.69836338367011	0.703287277430235	0.580636927897537	0.491130228087326	0.618354454271302	8.86452055093243	0.000815668184778538	0.000965261718421357
Rgn	0.703877853407371	0.773793683226627	0.530520782297114	0.647334639260617	0.663881739547932	8.84735981277437	0.000823381495351941	0.000974321291013132
Bok	0.672888809465684	0.619932828311123	1.08294188519351	0.733327809365088	0.77727283308385	8.83707335138804	0.00082804473444016	0.000979770644391595
Rpl5-ps2	0.620288065815535	0.851109522125301	0.970438888827745	0.231345182412769	0.668295414795337	8.83415327632021	0.000829373980547257	0.000981274616294233
Gm42727	-0.839596053150427	-0.88341528158751	-0.0706444571126781	-0.0730161084983461	-0.46666797508724	8.82840453469786	0.000831997958081932	0.000984310132494069
Gm20700	-1.84703288899894	-0.454363523087658	-0.701785824433383	-0.553810028297348	-0.889248066204332	8.8244733437118	0.000833797759800207	0.00098637023527494
Cenpn	0.596776147889878	0.907942214468589	0.61385797991582	0.43361549984288	0.638047960529292	8.82122611631962	0.000835287763778005	0.00098806358872597
Glra1	0.887310566049097	0.407243910745669	0.505224663127778	0.527382700593346	0.581790460128973	8.82068362275234	0.000835536984229947	0.000988289082258522
A430090L17Rik	-1.98928812821197	-0.277557105844882	-1.03466601334694	-1.08829398707419	-1.0974513086195	8.81204802997099	0.000839515563587912	0.000992925391700253
2610042L04Rik	-1.58177553064955	-0.741160042374477	0.510172488614451	-0.779538979658143	-0.64807551601693	8.77064428277532	0.00085889273588354	0.00101577224625913
Dnaic1	0.793544583186482	0.383755250423766	0.711134664539052	0.691055565465868	0.644872515903792	8.7635694176366	0.000862254424908884	0.00101967646252108
C230071H17Rik	0.144048681114616	0.952281881399075	1.35513607768592	0.696515135669405	0.786995443967255	8.761620086142	0.000863183294931754	0.00102070335359043
Gm37637	0.106196452651739	1.00899786069496	0.79047101438198	0.523588096836423	0.607313356141275	8.74799590899729	0.000869707161361775	0.00102834564954007
Kcnmb3	-0.888576105644241	-0.390418875629909	-0.350212516145803	-0.900895686450704	-0.632525795967665	8.7432515076211	0.00087199213814757	0.00103097514328719
Gm44423	-2.40629268832415	-0.716559116359228	-0.819354030833733	-0.966937280281633	-1.22728577894969	8.73426189506881	0.00087634041634616	0.00103604358326983
Gm17807	-1.86529875454637	-0.233886814494395	-0.907064227534383	-0.467929505832369	-0.86854482560188	8.7316931198621	0.000877587458150457	0.00103744516797195
Rpl39-ps	0.295076108885693	0.908025477298121	-0.0612465240909853	-0.520183351927711	0.155417927541279	8.73065239347744	0.000878093265015166	0.00103797036239476
Mfap5	1.03382666144914	0.801883317934356	0.948565187604231	0.991992288297258	0.944066863821245	8.70620175757493	0.000890072490888808	0.00105202459617369
Ttr	0.8739032785569	0.841818003490519	0.608618798665419	1.27201453813278	0.899088654711406	8.70613087312423	0.000890107488705447	0.00105202459617369
Gm4617	0.135608640589632	-1.43916178180552	-0.725138559325074	-0.638522160555692	-0.666803465274163	8.7016860447592	0.000892305163956143	0.00105454815025562
Syt15	0.332310056970042	0.535813881248729	0.675240644464442	0.645419374434587	0.54719598927945	8.69966656740949	0.000893305700137495	0.00105565664150628
Chia1	0.682760691386422	0.685084187982595	0.55340766762295	0.813263687569244	0.683629058640303	8.69802506688298	0.000894119910015201	0.00105654480329455
Evi2	-2.51815743256696	-0.910292477450535	-0.395813867020997	-0.253854453260829	-1.01952955757483	8.6919669978335	0.000897132117414852	0.00106002994216717
Arhgap4	-0.906764114455871	-0.330642595271707	-0.883549669088126	-0.337126661013214	-0.61452075995723	8.68615243370846	0.000900034102971245	0.00106338436640628
Isl2	0.368562529476063	0.5117015892883	0.591254251228027	0.641919366580829	0.528359434143305	8.68393980072242	0.0009011412058504	0.00106461782721011
Gm48267	-1.78066760319186	-0.445909844839597	-0.673525839958218	-0.482804758769534	-0.845727011689801	8.67701621574488	0.000904615472954203	0.001068647512419
Col2a1	1.56103816257715	1.92693215472515	1.34850784374978	2.71753659868024	1.88850368993308	8.66659269175883	0.000909874773176672	0.00107478519498361
Gm48582	-0.278930096071109	0.727770520716471	0.930043269512037	0.652585976761155	0.507867417729638	8.6660498204208	0.000910149635532509	0.00107503458701168
Sncb	1.17613354229299	1.08384396377353	0.892900582613008	1.0830945857113	1.05899316859771	8.65865367634953	0.000913903811971502	0.00107939329154284
Cyp2r1	-0.137530802107553	0.480003801908973	0.76712515273965	0.546495715702815	0.414023467060971	8.65078993909004	0.000917914652803685	0.00108405450559024
E230020A03Rik	-0.438774913081088	1.08438950508267	0.931683630544101	1.11424886524747	0.672886771948288	8.64920334736677	0.000918726305870392	0.00108493710012714
Gm47467	0.235278972663037	1.02292665654256	1.13883050505015	0.805112400328347	0.800537133646024	8.6328025227442	0.00092716445937408	0.00109482518456053
4930415O20Rik	-0.416568213554941	-0.0758250677614389	-0.589223536136149	-1.1645076324563	-0.561531112477207	8.62972566443663	0.000928757285391208	0.00109662927075208
Gm9987	-1.29694136024733	-0.332561077243062	-0.362900841261962	-0.553970155167786	-0.636593358480035	8.62258650338486	0.000932465078107506	0.00110093017446726
Adam4	-0.0258925783932207	0.958662816310317	1.15685609735299	1.12088862465038	0.802628739980116	8.60543145379593	0.000941443717742572	0.00111145315231777
Rrm2	0.0787594887252259	1.2467896958982	0.189235118327927	1.03270792874693	0.63687305792457	8.59922860992293	0.000944714333265179	0.00111523632833033
